open,high,low,close,volume
16.37,18.0,16.35,17.23,3316898
17.52,17.95,16.83,17.86,1960867
17.58,18.02,16.665,16.89,1862987
16.795,16.92,15.67,15.75,1979654
15.8458,16.255,15.25,15.34,2265785
15.17,15.9,14.67,15.11,2457485
15.35,16.1699,15.02,15.25,2761144
14.17,16.81,14.17,16.76,3114939
16.83,17.14,15.99,17.06,2067453
17.04,17.61,16.42,17.42,2610043
17.32,17.72,16.81,17.0,1950029
17.16,17.28,16.4,16.97,1565736
16.36,16.61,12.97,13.25,6530623
13.25,13.3259,11.26,11.49,7737870
11.6,11.75,10.355,10.75,6293336
10.97,11.53,10.51,10.76,6909272
11.2,11.53,10.855,10.99,4084474
10.95,10.95,10.09,10.58,2879238
10.63,10.65,9.5,9.63,3535348
9.31,9.72,8.41,8.85,4810377
8.9,9.65,8.87,9.52,4610667
10.84,12.24,10.45,11.65,7803472
11.4,12.81,11.4,12.65,5703516
12.63,13.7,12.6,13.54,6331635
13.5,13.99,12.78,12.93,4323251
12.92,13.21,12.6,12.92,2471211
12.78,13.23,12.29,12.5,1925635
12.63,13.04,11.89,12.38,2061908
12.34,12.35,11.47,11.71,1932666
11.87,12.4,11.54,12.32,2130589
12.69,13.4,12.46,13.26,2599967
13.08,13.255,12.55,12.73,2881498
12.8,12.93,12.1,12.2,1622231
12.3,12.67,11.66,11.93,1811959
12.1,12.962,12.04,12.76,1493423
12.69,12.72,11.95,12.03,1536436
11.67,11.68,10.86,11.28,2372979
11.17,11.49,10.6586,11.16,1683281
10.94,10.99,10.4,10.72,1849308
10.43,10.97,10.2,10.69,1750165
11.0,11.8108,10.74,10.92,1727628
10.86,11.67,10.73,11.55,1873884
11.53,11.54,10.99,11.19,1315949
11.05,11.154,10.41,10.74,1299469
10.65,11.33,10.65,11.26,1565904
11.38,11.5299,10.72,10.79,1604735
11.04,11.38,10.06,10.24,1467002
10.13,10.58,9.8927,10.05,1363879
9.9,10.92,9.83,10.86,1605246
10.79,11.08,10.03,10.2,1702513
10.31,10.61,9.88,9.92,1460242
10.06,10.79,9.82,10.73,1993989
10.73,11.1,10.29,10.37,1691572
10.3,10.66,9.93,10.62,1742920
10.6,10.75,10.13,10.5,1800054
10.39,11.29,9.75,11.22,3030289
10.75,10.95,10.07,10.25,1976119
10.1,10.16,8.725,9.175,3322768
8.83,8.96,7.785,7.85,2849078
8.15,8.55,7.05,7.57,3356470
7.5,7.81,6.97,7.02,2781305
6.74,7.59,6.63,7.29,4120935
7.25,8.81,7.25,8.66,4288261
8.58,8.96,8.35,8.45,3270323
8.77,9.08,8.24,8.54,1919831
8.31,8.8,7.9,7.95,1757829
7.95,9.04,7.95,8.61,1962885
8.76,8.99,7.67,8.21,1884229
8.16,8.17,7.68,7.99,1559097
7.79,7.83,7.19,7.35,1714690
7.36,7.9798,7.28,7.845,1803670
8.0,8.45,7.7,8.17,1900137
8.36,8.53,8.21,8.49,1696177
8.44,8.48,7.91,8.21,2545632
8.28,8.68,7.85,7.99,2250409
8.03,9.09,7.97,8.93,2404074
8.57,8.93,8.42,8.61,1457508
9.0,9.07,8.21,8.59,2400741
8.37,8.69,8.22,8.59,1675654
8.52,9.03,8.42,8.91,1799348
8.71,8.74,8.14,8.21,1668978
7.91,8.13,7.25,7.45,3094289
6.98,7.0,6.41,6.5,3277190
6.57,6.64,6.17,6.37,2852768
6.47,6.9,6.345,6.76,3695311
6.37,6.38,5.99,6.34,2325659
6.46,7.09,6.42,6.94,5385852
7.09,7.6,7.08,7.32,3215414
7.16,8.24,7.13,8.08,4535008
8.22,8.88,8.205,8.85,4033212
9.295,9.3281,8.75,8.75,18707783
8.75,9.02,8.52,8.59,3695480
8.64,8.88,7.85,7.97,3000887
7.91,7.915,7.25,7.48,2330914
7.31,7.4,6.9812,7.23,3060437
7.27,7.61,7.07,7.31,1608493
7.2,7.96,6.925,7.94,2816844
7.92,8.17,7.7,7.75,2202991
7.84,8.42,7.77,8.41,1690150
8.16,8.8692,8.13,8.76,3136615
8.63,8.66,7.97,8.14,1688528
8.18,8.82,8.02,8.58,1810942
8.24,9.06,8.23,8.83,2168393
